,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5456110442406548,0.5492313614928774,0.7109576804564403,0.020717857999056236,0.45076863850712257,1.0,687.3075834419982,500
1,0.5416088080362161,0.513431184004125,0.6577835727283629,0.02208284342062687,0.486568815995875,1.0,773.7844291898573,500
2,0.5534277311455532,0.5102170253401128,0.7024148675555868,0.021517086824362076,0.4897829746598872,0.9999959955423766,699.4940094500413,500
3,0.5439824144823968,0.5125517427884378,0.6668363383706335,0.02166915125957614,0.48744825721156215,0.9999759110878154,758.133256402927,500
4,0.5510739869619001,0.5107915418465137,0.6935172262872945,0.02158990713853532,0.48920845815348635,0.9999803562682845,712.6496933496221,500
5,0.5457943228633831,0.5120974948655728,0.673669512181878,0.02162485654370008,0.48790250513442723,0.9999804175935272,746.0406652783456,500
6,0.5496021524726022,0.5111554322026701,0.6879751145925987,0.021608403137302463,0.4888445677973299,0.999980524363178,721.4874968058353,500
7,0.5468583639201958,0.5118331492771464,0.6776638403388653,0.02161465862463976,0.4881668507228536,0.9999881059944244,739.0292355846541,500
8,0.5488067637843229,0.5113526634819872,0.6849738774707554,0.02161241705348726,0.48864733651801284,0.999993424095036,726.4573786234362,500
9,0.5474258291624545,0.511693749532298,0.6797880362067861,0.021612614632845865,0.48830625046770204,0.999996415342484,735.3329865067197,500
10,0.5483981327955211,0.5114541014779359,0.6834354408245131,0.02161304347303897,0.4885458985220641,0.9999981483624683,729.0550662356155,500
11,0.547714488885342,0.5116226727582991,0.6808691958447571,0.021612386676656187,0.4883773272417009,0.999999045778254,733.4612801915282,500
12,0.5481936528759989,0.5115046757717223,0.682666770704845,0.02161299597900017,0.4884953242282777,0.9999995205918726,730.3659859812709,500
13,0.5478581104135583,0.5115873074701776,0.6814075117158016,0.021612477406966087,0.48841269252982245,0.9999997600016429,732.5317492575954,500
14,0.548092707750625,0.5115295828297457,0.6822876532170166,0.021612879364749087,0.4884704171702543,0.9999998812504801,731.0158287353418,500
15,0.5479287693820641,0.5115699417410682,0.6816725033226098,0.021612574553872364,0.4884300582589318,0.9999999413928425,732.0747348984759,500
16,0.5480432337163249,0.5115417743636979,0.6821019401530716,0.021612797837414127,0.48845822563630215,0.9999999712385116,731.3349752303923,500
17,0.5479633366116243,0.5115614403931221,0.6818021651998274,0.02161263573149754,0.4884385596068779,0.9999999859082946,731.851237800448,500
18,0.5480190808364094,0.5115477222765208,0.6820113008917194,0.02161275161494573,0.4884522777234792,0.999999993115493,731.4909403953475,500
19,0.5479801947427516,0.5115572929475491,0.6818654061401074,0.02161266913879794,0.48844270705245085,0.9999999966396502,731.742255693032,500
20,0.5480073146163111,0.5115506188788514,0.6819671515822242,0.02161272739956253,0.48844938112114855,0.9999999983623094,731.5669591916696,500
21,0.5479884025693679,0.5115552733189797,0.6818961980526391,0.02161268634152172,0.48844472668102035,0.9999999992022903,731.6891976194631,500
22,0.5480015892621013,0.5115520281107573,0.6819456703805671,0.02161271516684442,0.4884479718892427,0.9999999996117508,731.6039591245463,500
23,0.5479923951626012,0.5115542908179549,0.6819111767011194,0.021612694956144464,0.4884457091820451,0.999999999811096,731.6633886021201,500
