,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5377161138560326,0.5534967981526153,0.6806284329240597,0.02373282065268584,0.4465032018473847,1.0,708.8687044756239,500
1,0.5438980714543538,0.5035622592492957,0.6473816560797471,0.031772888986963774,0.49643774075070435,1.0,783.3004071784384,500
2,0.5488701540250989,0.503049924697144,0.6666643245092978,0.031875770346897384,0.49695007530285595,0.9999904459413441,744.6299859251711,500
3,0.5457046886749818,0.5034992887676986,0.6545131226488422,0.031825737142891906,0.49650071123230144,0.9999791836758917,767.4444075507336,500
4,0.5476676879644885,0.5032348970234888,0.6620590261447425,0.031863150724848674,0.4967651029765112,0.9999834720118518,753.0983111295761,500
5,0.5464392233110625,0.5033984412739445,0.657330155524127,0.0318404985716923,0.4966015587260555,0.9999846804223754,762.00653307349,500
6,0.5472080018796134,0.5032964072913042,0.6602765817853347,0.03185471023553083,0.4967035927086958,0.9999971227888921,756.424447998425,500
7,0.5467296601273346,0.503360114064443,0.6584340530108567,0.031845865664950464,0.49663988593555697,0.9999988358979741,759.9027183673829,500
8,0.54702855990993,0.5033203675991631,0.6595836556325605,0.031851399923809816,0.4966796324008369,0.9999995516825129,757.7277014449134,500
9,0.5468419804269703,0.5033452206735174,0.6588653694275487,0.03184794822824248,0.4966547793264826,0.9999998247256073,759.0847896040616,500
10,0.5469585224964437,0.5033297133733674,0.6593137666231903,0.031850105402176594,0.4966702866266326,0.9999999313337751,758.2368784707352,500
11,0.5468857563889273,0.5033394022115918,0.6590336954005998,0.03184875896094197,0.4966605977884082,0.9999999734057594,758.7662009909722,500
12,0.5469312012164584,0.5033333537362652,0.6592085689539349,0.03184960003233345,0.4966666462637348,0.9999999896158306,758.4355856146595,500
13,0.5469028238599034,0.5033371315971615,0.659099356176927,0.03184907490600961,0.49666286840283846,0.9999999959538386,758.6420192775689,500
14,0.5469205453984296,0.5033347727214093,0.6591675530219269,0.031849402871847066,0.49666522727859075,0.9999999984213535,758.5130967846253,500
15,0.5469094790418954,0.5033362458892157,0.6591249645908657,0.03184919808135683,0.49666375411078434,0.9999999993845745,758.5936012998168,500
16,0.5469163897775118,0.5033353259812041,0.6591515593579945,0.03184932597329912,0.4966646740187959,0.9999999997599578,758.543326870138,500
17,0.5469120742522429,0.5033359004559168,0.6591349514478816,0.03184924611060326,0.4966640995440832,0.9999999999064031,758.5747212551962,500
18,0.5469147691943474,0.5033355417190639,0.6591453225493964,0.03184929598355974,0.4966644582809361,0.9999999999634976,758.5551160857051,500
19,0.5469130862830557,0.5033357657430182,0.6591388460498545,0.03184926483962045,0.4966642342569818,0.999999999985766,758.5673588815937,500
20,0.5469141372171974,0.503335625847255,0.6591428904333047,0.03184928428829086,0.496664374152745,0.9999999999944491,758.5597135558286,500
21,0.5469134809386295,0.5033357132087162,0.6591403648222144,0.03184927214318433,0.4966642867912838,0.9999999999978353,758.5644878373364,500
22,0.5469138907669008,0.5033356586540432,0.6591419419950004,0.03184927972749016,0.49666434134595683,0.9999999999991558,758.5615064242866,500
23,0.5469136348405526,0.5033356927219983,0.6591409570932298,0.03184927499130784,0.4966643072780017,0.9999999999996707,758.5633682325922,500
24,0.546913794659573,0.5033356714475206,0.6591415721370144,0.03184927794892664,0.49666432855247944,0.9999999999998717,758.5622055836619,500
25,0.5469136948570106,0.5033356847328561,0.6591411880589724,0.03184927610197625,0.49666431526714394,0.99999999999995,758.5629316256186,500
26,0.5469137571809746,0.5033356764365329,0.6591414279051041,0.03184927725534646,0.4966643235634671,0.9999999999999805,758.5624782322541,500
27,0.5469137182613764,0.5033356816173591,0.6591412781277732,0.03184927653509866,0.4966643183826409,0.9999999999999925,758.5627613638925,500
28,0.5469137425655961,0.5033356783820773,0.6591413716595911,0.03184927698487367,0.49666432161792273,0.9999999999999971,758.5625845559508,500
29,0.5469137273882796,0.5033356804024223,0.6591413132515404,0.03184927670400159,0.49666431959757773,0.9999999999999989,758.562694967641,500
30,0.5469137368660968,0.5033356791407717,0.6591413497257609,0.03184927687939849,0.4966643208592283,0.9999999999999996,758.5626260185737,500
31,0.5469137309474608,0.5033356799286373,0.6591413269486125,0.03184927676986795,0.49666432007136274,0.9999999999999998,758.5626690753691,500
32,0.5469137346434862,0.5033356794366373,0.6591413411723153,0.03184927683826677,0.49666432056336274,1.0,758.5626421875836,500
33,0.5469137323354197,0.5033356797438784,0.6591413322900038,0.03184927679555359,0.4966643202561216,1.0,758.5626589782659,500
34,0.5469137337767438,0.5033356795520147,0.6591413378367631,0.0318492768222268,0.49666432044798525,1.0,758.5626484929466,500
35,0.5469137328766766,0.5033356796718285,0.6591413343729645,0.03184927680557012,0.49666432032817154,1.0,758.56265504074,500
36,0.5469137334387438,0.5033356795970079,0.6591413365360116,0.03184927681597174,0.49666432040299213,1.0,758.5626509518227,500
37,0.5469137330877483,0.5033356796437314,0.659141335185248,0.03184927680947621,0.4966643203562686,1.0,758.5626535052398,500
38,0.5469137333069353,0.5033356796145543,0.6591413360287629,0.03184927681353247,0.4966643203854457,1.0,758.5626519107011,500
39,0.5469137331700589,0.5033356796327746,0.6591413355020108,0.031849276810999465,0.4966643203672254,1.0,758.5626529064467,500
40,0.5469137332555345,0.5033356796213961,0.659141335830953,0.031849276812581276,0.49666432037860386,1.0,758.5626522846306,500
41,0.5469137332021575,0.5033356796285011,0.6591413356255379,0.03184927681159348,0.4966643203714989,1.0,758.5626526729379,500
42,0.5469137332354899,0.5033356796240644,0.6591413357538138,0.031849276812210336,0.49666432037593555,1.0,758.5626524304508,500
43,0.5469137332146747,0.5033356796268351,0.6591413356737091,0.031849276811825124,0.4966643203731649,1.0,758.5626525818766,500
44,0.5469137332276733,0.5033356796251045,0.6591413357237323,0.03184927681206567,0.4966643203748955,1.0,758.5626524873154,500
45,0.546913733219556,0.5033356796261856,0.6591413356924943,0.03184927681191544,0.49666432037381436,1.0,758.5626525463665,500
46,0.546913733224625,0.5033356796255106,0.6591413357120014,0.03184927681200927,0.4966643203744894,1.0,758.562652509491,500
47,0.5469137332214595,0.5033356796259321,0.6591413356998196,0.03184927681195067,0.49666432037406794,1.0,758.5626525325188,500
48,0.5469137332234364,0.5033356796256685,0.6591413357074271,0.03184927681198725,0.4966643203743315,1.0,758.5626525181386,500
49,0.5469137332222018,0.5033356796258335,0.6591413357026762,0.03184927681196443,0.4966643203741665,1.0,758.5626525271186,500
