seed,avg_usi,min_usi,max_usi,final_usi,avg_gini,final_gini,avg_trust,final_trust,avg_S_R,avg_S_I,avg_S_O,time_to_collapse,completed_steps
42,0.6101338723586472,0.5952981254677283,0.6365540702774729,0.6097664126502113,0.41873300491754345,0.4183410352842618,0.8211491146264867,0.8196027349692705,0.038144713011471085,0.5812669950824566,0.9999746667141745,,50
43,0.5657879325872897,0.5474869792976524,0.5980425992951968,0.5653340540583677,0.5179978650055692,0.51773620508419,0.7547287055559353,0.7525383024409217,0.026459149570262373,0.4820021349944308,0.99996174022853,,50
44,0.5498237702754186,0.541630882569312,0.5699107204598269,0.5494670155549446,0.5694715626034633,0.5693001664760027,0.752177809898916,0.7505826487215884,0.01660165448406192,0.4305284373965366,0.9999871793221599,,50
45,0.5914096888500712,0.5728737757090507,0.60847131789478,0.5912410521821517,0.48031035570513375,0.4793834948209541,0.8231367767578144,0.8215375215429617,0.02283867619869268,0.5196896442948663,0.9999736581489111,,50
46,0.590213926350107,0.573811444788064,0.6056160877378886,0.5900842043796878,0.47025469957202964,0.4691049817297097,0.7961850377978392,0.7943331514675636,0.034943465107212204,0.5297453004279703,0.9999819020674064,,50
