seed,avg_usi,min_usi,max_usi,final_usi,avg_gini,final_gini,avg_trust,final_trust,avg_S_R,avg_S_I,avg_S_O,time_to_collapse,completed_steps
42,0.5723584393725077,0.5616681444116814,0.5877347561057931,0.572166436613357,0.41871524653467035,0.41834103528425115,0.6702894619554027,0.6692028308218361,0.037870149939838324,0.5812847534653297,0.9999893921294601,,50
43,0.5308018734454596,0.5276953075333206,0.5328491211930046,0.5308107161889242,0.5179855854709353,0.5177362050841465,0.6147318718914031,0.614444950963088,0.02646166944514413,0.4820144145290646,0.9999995379162262,,50
44,0.5146177520246323,0.5012301669073722,0.5160400446229768,0.514878896648047,0.5705355706250026,0.5697137207549705,0.6126552443035483,0.6127514957422836,0.01635466414258138,0.4294644293749974,0.9999966702774026,,50
45,0.5469193574659815,0.5421631479852751,0.5501339617970624,0.5469501334596439,0.4965154861724542,0.49595006097914673,0.6673701479138515,0.667016925075295,0.016823796659871597,0.5034845138275458,0.9999989714626577,,50
46,0.5533630426546374,0.5408785352918354,0.5549460380303073,0.553643492087309,0.47023747553028555,0.4691049817294657,0.6487713847421497,0.648570302297765,0.034920716536498204,0.5297625244697144,0.9999975448701873,,50
