,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5985055358824106,0.5534967981526153,0.9210271574436646,0.026491784238593163,0.4465032018473847,1.0,472.5791363170826,500
1,0.5690580189203095,0.5048480699918496,0.7495208046434446,0.03155934102964302,0.4951519300081504,1.0,708.0409072283869,500
2,0.5941808246444995,0.5021932104786464,0.8471589917602759,0.03197425937286488,0.4978067895213536,0.9997832579235035,573.7240920619495,500
3,0.577882126491823,0.5040048027596444,0.783952014508081,0.03174982300655853,0.49599519724035557,0.9998314712122973,650.7184606873168,500
4,0.5878191702640104,0.5029209466307816,0.8224348576174921,0.03190561542416925,0.4970790533692184,0.9998571546451619,600.9896359330331,500
5,0.5815376268049235,0.5035973050764382,0.7980515210978808,0.031811927700745465,0.4964026949235618,0.9998843634975058,631.2849595211948,500
6,0.5854402797795017,0.5031703521341151,0.8131330417587754,0.031871795135387446,0.4968296478658849,0.9999266343579596,612.0989097718754,500
7,0.5830065449221049,0.503438265499474,0.8036604298596045,0.03183489223867902,0.496561734500526,0.9999691230896101,623.9692151633867,500
8,0.584532302532287,0.5032714816996005,0.8095540386143197,0.03185813638751266,0.49672851830039955,0.999988516826916,616.5149593119446,500
9,0.5835822074200964,0.5033755534389623,0.8058652680217029,0.03184369562458536,0.49662444656103766,0.9999954194730597,621.1533301149759,500
10,0.584176457950222,0.5033106492664101,0.8081655097169735,0.0318527432967256,0.4966893507335899,0.9999982280535987,618.2504161323631,500
11,0.5838057371760595,0.5033512621400327,0.8067277944331289,0.031847104715725064,0.4966487378599673,0.999999311695417,620.0606950451,500
12,0.5840373852207172,0.5033259270754129,0.8076251081764653,0.031850630360335065,0.4966740729245871,0.9999997294214814,618.9292521688634,500
13,0.5838927825152639,0.5033417613453806,0.8070645658826766,0.03184843043848681,0.49665823865461944,0.9999998950852725,619.6354261149096,500
14,0.5839831046445771,0.5033318784566672,0.8074145331676817,0.03184980491279148,0.49666812154333284,0.9999999589545024,619.1942916613758,500
15,0.5839267093611421,0.5033380520624284,0.8071959586234192,0.03184894685732561,0.49666194793757157,0.9999999840262519,619.4697101043097,500
16,0.5839619299554006,0.503334197601945,0.8073324408673634,0.03184948279323219,0.496665802398055,0.9999999937629516,619.297696304454,500
