,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5627734708530419,0.4970821909131302,0.7115138752377064,0.03666219908759113,0.5029178090868698,1.0,674.8220633348479,500
1,0.5530105823490636,0.4695183581798681,0.6374834033369573,0.04407728423916511,0.5304816418201319,1.0,808.7075915993962,500
2,0.5633726568280868,0.46961372700265835,0.6798320083290005,0.04329617391620644,0.5303862729973416,0.9999761720697986,723.9236844255962,500
3,0.557513201618363,0.4686223928548794,0.6548413871305153,0.04385637231143306,0.5313776071451206,0.9999774398863832,771.0459720309705,500
4,0.5608782421712044,0.46913435271742987,0.6691152057175797,0.043549948043628196,0.5308656472825701,0.9999821676410399,743.2012727504759,500
5,0.558922154548207,0.46882732144648864,0.6607981101696967,0.0437325636683834,0.5311726785535114,0.9999852658012366,759.0994821557354,500
6,0.5600513924279489,0.46900112879999667,0.6655899235283995,0.043628854443084925,0.5309988712000033,0.9999879205403077,749.8339723093911,500
7,0.5593992735932618,0.46889934584045045,0.6628108339203203,0.04368948344950256,0.5311006541595495,0.9999961228436749,755.1715900158224,500
8,0.5597780198343377,0.4689577653447319,0.664416501169972,0.043654620859017154,0.5310422346552681,0.9999987226530935,752.0757378433468,500
9,0.5595593328647117,0.46892384877709126,0.6634867489767998,0.04367486272147016,0.5310761512229087,0.999999568537668,753.8643491759195,500
10,0.5596860153647785,0.46894340101256815,0.6640244311962052,0.04366317528858425,0.5310565989874318,0.9999998559868924,752.8286402814791,500
11,0.5596127686846785,0.468932078875137,0.6637132562001317,0.04366994538333109,0.531067921124863,0.999999952030388,753.4275900135822,500
12,0.5596551638563609,0.4689386263683848,0.6638932669363723,0.043666031046830686,0.5310613736316152,0.9999999838106259,753.0809547393892,500
13,0.5596306403903357,0.4689348370517139,0.6637891073156312,0.04366829669310588,0.5310651629482861,0.9999999946043197,753.2814778940891,500
14,0.5596448309551016,0.4689370291027515,0.663849368592275,0.043666986141827464,0.5310629708972485,0.9999999981890555,753.1654488711898,500
15,0.5596366212222834,0.4689357607094815,0.6638145017056708,0.043667744498292894,0.5310642392905185,0.9999999993946513,753.2325770589317,500
16,0.5596413713957488,0.4689364945328609,0.6638346745547717,0.043667305763893174,0.5310635054671391,0.9999999997971911,753.1937369767261,500
17,0.5596386231199468,0.4689360699454135,0.6638230028759402,0.04366755961711898,0.5310639300545865,0.9999999999321416,753.2162085765983,500
18,0.5596402132339962,0.4689363155976811,0.6638297558093024,0.04366741274708547,0.5310636844023189,0.999999999977278,753.2032068745918,500
19,0.5596392932371703,0.46893617346723326,0.6638258486994438,0.04366749772407555,0.5310638265327667,0.999999999992395,753.2107293239131,500
20,0.5596398255293844,0.46893625570022945,0.6638281092616044,0.043667448558708355,0.5310637442997705,0.999999999997454,753.2063769873532,500
21,0.5596395175578459,0.4689362081218815,0.6638268013492825,0.04366747700483476,0.5310637918781185,0.9999999999991478,753.2088951471031,500
22,0.5596396957435961,0.46893623564959497,0.6638275580776761,0.04366746054658811,0.531063764350405,0.9999999999997147,753.2074381943461,500
23,0.5596395926493926,0.4689362197226552,0.6638271202513427,0.04366747006897833,0.5310637802773448,0.9999999999999045,753.208281154138,500
24,0.5596396522974312,0.46893622893762044,0.6638273735678359,0.043667464559541104,0.5310637710623796,0.999999999999968,753.2077934362169,500
25,0.5596396177864176,0.46893622360604525,0.6638272270045457,0.04366746774718035,0.5310637763939547,0.9999999999999893,753.2080756188612,500
26,0.5596396377537238,0.4689362266907744,0.6638273118027894,0.043667465902883985,0.5310637733092256,0.9999999999999964,753.2079123542575,500
27,0.559639626201087,0.46893622490601916,0.6638272627404153,0.04366746696995294,0.5310637750939808,0.9999999999999989,753.2080068155079,500
28,0.5596396328851854,0.4689362259386387,0.6638272911268097,0.04366746635257074,0.5310637740613613,0.9999999999999996,753.2079521623336,500
29,0.5596396290179153,0.4689362253411875,0.6638272747030749,0.04366746670977431,0.5310637746588125,0.9999999999999998,753.20798378344,500
30,0.5596396312554315,0.4689362256868599,0.6638272842054814,0.043667466503104296,0.5310637743131401,1.0,753.2079654881724,500
31,0.5596396299608545,0.46893622548686187,0.6638272787076009,0.04366746662267897,0.5310637745131381,1.0,753.2079760734061,500
32,0.5596396307098679,0.46893622560257575,0.6638272818885518,0.043667466553495723,0.5310637743974242,1.0,753.2079699490267,500
33,0.5596396302765054,0.4689362255356264,0.6638272800481245,0.0436674665935236,0.5310637744643736,1.0,753.2079734924562,500
34,0.5596396305272393,0.4689362255743619,0.6638272811129547,0.04366746657036437,0.5310637744256381,1.0,753.2079714423068,500
35,0.5596396303821705,0.4689362255519496,0.6638272804968679,0.04366746658376377,0.5310637744480504,1.0,753.2079726284771,500
36,0.559639630466104,0.46893622556491765,0.6638272808533222,0.04366746657601117,0.5310637744350823,1.0,753.2079719421854,500
37,0.5596396304175418,0.46893622555741477,0.6638272806470854,0.043667466580496646,0.5310637744425852,1.0,753.2079723392583,500
38,0.5596396304456388,0.4689362255617555,0.6638272807664093,0.043667466577901465,0.5310637744382445,1.0,753.2079721095209,500
39,0.5596396304293826,0.46893622555924397,0.6638272806973714,0.043667466579402965,0.531063774440756,1.0,753.2079722424417,500
40,0.5596396304387881,0.4689362255606968,0.663827280737315,0.04366746657853424,0.5310637744393032,1.0,753.2079721655367,500
41,0.5596396304333462,0.4689362255598566,0.6638272807142046,0.04366746657903687,0.5310637744401434,1.0,753.2079722100322,500
42,0.5596396304364948,0.46893622556034287,0.6638272807275759,0.043667466578746046,0.5310637744396571,1.0,753.2079721842881,500
43,0.5596396304346731,0.4689362255600613,0.6638272807198394,0.0436674665789143,0.5310637744399387,1.0,753.2079721991832,500
44,0.5596396304357272,0.4689362255602241,0.6638272807243156,0.043667466578816955,0.5310637744397759,1.0,753.207972190565,500
45,0.5596396304351172,0.46893622556013015,0.6638272807217258,0.043667466578873305,0.5310637744398699,1.0,753.2079721955522,500
46,0.5596396304354703,0.4689362255601841,0.6638272807232244,0.043667466578840686,0.5310637744398159,1.0,753.2079721926663,500
47,0.5596396304352658,0.4689362255601537,0.6638272807223571,0.04366746657885957,0.5310637744398463,1.0,753.2079721943358,500
48,0.559639630435384,0.46893622556017167,0.6638272807228589,0.04366746657884864,0.5310637744398283,1.0,753.2079721933696,500
49,0.5596396304353157,0.46893622556016035,0.6638272807225686,0.043667466578854945,0.5310637744398397,1.0,753.207972193929,500
