,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5699107204598269,0.588444374147016,0.8528907166164984,0.015196539369825292,0.411555625852984,1.0,547.1398166776353,500
1,0.541630882569312,0.560067553163637,0.708100429961106,0.018490653479778962,0.439932446836363,1.0,741.152705082475,500
2,0.557765914680566,0.5674887451452515,0.7817880194573383,0.016964281751019314,0.4325112548547485,0.9998001026591579,625.6674151448104,500
3,0.5442170139388662,0.5701541345938468,0.7307408827924442,0.016415465644922418,0.4298458654061532,0.9998658419119453,695.3287796121655,500
4,0.553103250528846,0.5686872547789317,0.7645215654948663,0.016707300615823782,0.4313127452210683,0.9998713907836259,647.3966779880009,500
5,0.5470110782034435,0.569700958199179,0.7413379525440795,0.01651022084093084,0.430299041800821,0.999897097627943,679.2784334619026,500
6,0.5511500224339093,0.5690173657918967,0.7570141905204415,0.016638162000601628,0.43098263420810334,0.999965103006491,657.3334344077168,500
7,0.5483140744495342,0.5694910387537295,0.746218254115821,0.016551387890972123,0.43050896124627047,0.9999776945450731,672.2274419404831,500
8,0.5502621393620579,0.5691663065621111,0.7536153629167299,0.016609195465156983,0.4308336934378889,0.9999903056284556,661.9438206293253,500
9,0.5489176933401143,0.5693918544595362,0.7484974065886321,0.016569779679991715,0.4306081455404638,0.9999954415513694,669.0085907588301,500
10,0.5498480980460595,0.5692360343892862,0.7520340523082665,0.016596486833465787,0.43076396561071384,0.999997887431792,664.1107025875029,500
11,0.549202331379418,0.5693445291943822,0.7495766946082583,0.01657815475868297,0.43065547080561783,0.9999990053451128,667.5016728536864,500
12,0.5496513853846222,0.569269140692175,0.7512844329854786,0.0165907199404048,0.43073085930782495,0.9999995293047803,665.1419893293242,500
13,0.5493384644187718,0.5693217616348902,0.750093801980989,0.01658204202951399,0.43067823836510977,0.9999997752994744,666.7840446845993,500
14,0.5495568208295412,0.5692850482829901,0.7509244017882544,0.016588037635375783,0.4307149517170099,0.9999998921775247,665.6379626381533,500
15,0.549404228861663,0.5693107290933528,0.7503438203993433,0.01658387616727001,0.4306892709066472,0.999999947973391,666.4382368667112,500
16,0.5495109690034772,0.5692927638979481,0.750749897793594,0.016586767312029696,0.43070723610205186,0.9999999748062329,665.8784211645836,500
17,0.5494362280881792,0.569305350462264,0.7504655221207005,0.016584752942582697,0.43069464953773595,0.9999999877516975,666.2702315298297,500
18,0.5494885998802757,0.5692965298768824,0.7506647775702042,0.016586157797899584,0.4307034701231176,0.9999999940298812,665.9956986397324,500
19,0.5494518773327898,0.5693027168892668,0.7505250529062809,0.016585176232091846,0.4306972831107332,0.9999999970820532,666.188145166365,500
20,0.5494776397488352,0.5692983759381098,0.75062307374706,0.016585862615227136,0.43070162406189016,0.9999999985711636,666.0531443848813,500
21,0.5494595579249096,0.5693014233630576,0.7505542736890767,0.016585382074589514,0.43069857663694244,0.99999999929903,666.1478811268794,500
22,0.5494722534641026,0.5692992835129804,0.750602578992996,0.016585718720741133,0.4307007164870196,0.9999999996556534,666.0813688460493,500
23,0.5494633368991901,0.5693007866161848,0.7505686516858953,0.016585482696423546,0.4306992133838152,0.9999999998306268,666.1280780144328,500
24,0.5494696008854564,0.5692997305922638,0.7505924859638291,0.016585648253648156,0.4307002694077362,0.999999999916612,666.0952658692499,500
25,0.5494651994154527,0.5693004726864912,0.7505757383247534,0.016585532064638593,0.4306995273135088,0.9999999999589098,666.1183201757283,500
26,0.549468292691858,0.5692999511275605,0.7505875082802046,0.01658561363504893,0.4307000488724395,0.9999999999797391,666.1021186002594,500
27,0.5494661184710827,0.5693003177453599,0.7505792352909895,0.01658555634869801,0.43069968225464006,0.9999999999900038,666.1135059584973,500
28,0.5494676468804257,0.5693000600145359,0.7505850509507332,0.01658559659043989,0.4306999399854641,0.9999999999950657,666.1055012149379,500
29,0.5494665723484105,0.5693002412164698,0.7505809622971951,0.016585568315353176,0.4306997587835302,0.9999999999975635,666.1111287016863,500
30,0.5494673278480376,0.5693001138105556,0.7505838370181681,0.016585588185741663,0.43069988618944444,0.9999999999987965,666.1071721117219,500
31,0.5494667966224981,0.5693002033976666,0.7505818156686846,0.016585574219568803,0.4306997966023334,0.9999999999994054,666.1099541131751,500
32,0.5494671701717326,0.56930014040025,0.7505832370504055,0.016585584037068724,0.43069985959975,0.999999999999706,666.1079978811523,500
33,0.5494669074856202,0.5693001847018673,0.7505822375093607,0.0165855771351325,0.4306998152981327,0.9999999999998548,666.1093735186734,500
34,0.549467092217989,0.5693001535466169,0.7505829404308806,0.016585581987764164,0.4306998464533831,0.9999999999999283,666.1084061193684,500
35,0.5494669623019417,0.5693001754573126,0.7505824460894004,0.01658557857571448,0.4306998245426874,0.9999999999999645,666.1090864527665,500
36,0.549467053669917,0.5693001600477123,0.750582793752417,0.016585580974980856,0.43069983995228767,0.9999999999999825,666.1086079878239,500
37,0.5494669894108055,0.5693001708853742,0.7505825492408104,0.016585579287794222,0.4306998291146258,0.9999999999999913,666.108944490313,500
38,0.5494670346050619,0.5693001632630597,0.7505827212090245,0.01658558047428693,0.43069983673694034,0.9999999999999958,666.1087078248843,500
39,0.5494670028188862,0.5693001686240404,0.7505826002597147,0.0165855796398727,0.4306998313759596,0.9999999999999978,666.1088742765413,500
40,0.5494670251751214,0.5693001648534741,0.7505826853272608,0.01658558022669988,0.4306998351465259,0.9999999999999989,666.1087572061311,500
41,0.5494670094511043,0.5693001675054714,0.7505826254959028,0.016585579813986298,0.4306998324945286,0.9999999999999996,666.1088395461186,500
42,0.5494670205105154,0.5693001656401968,0.7505826675780071,0.01658558010425182,0.4306998343598032,0.9999999999999998,666.1087816328131,500
43,0.5494670127318777,0.5693001669521411,0.7505826379795498,0.016585579900102003,0.43069983304785886,0.9999999999999998,666.1088223660666,500
44,0.5494670182030151,0.5693001660293768,0.7505826587977505,0.016585580043686692,0.43069983397062317,1.0,666.1087937162064,500
45,0.5494670143548493,0.5693001666784114,0.7505826441551107,0.01658557994269819,0.43069983332158857,1.0,666.1088138672757,500
46,0.5494670170614965,0.5693001662219053,0.7505826544541634,0.01658558001372782,0.43069983377809473,1.0,666.1087996938278,500
47,0.5494670151577422,0.5693001665429942,0.750582647210194,0.016585579963769203,0.4306998334570058,1.0,666.1088096628924,500
48,0.5494670164967752,0.5693001663171522,0.7505826523053452,0.016585579998907758,0.4306998336828478,1.0,666.1088026510107,500
49,0.5494670155549446,0.5693001664760027,0.7505826487215884,0.016585579974192823,0.4306998335239973,1.0,666.108807582928,500
