,USI,Gini,Average_Trust,S_R,S_I,S_O,Total_Demand,Total_Supply
0,0.5012301669073722,0.6104166838748992,0.6049321080599535,0.010405243444434735,0.3895833161251008,1.0,820.7097250164528,500
1,0.5160400446229768,0.5699772633400926,0.6177192742996761,0.016418167532323703,0.4300227366599074,1.0,806.0748308788299,500
2,0.513980381897631,0.5699157696038777,0.6094566196624944,0.016435507644888554,0.4300842303961223,0.9999451698870183,822.9727527766423,500
3,0.5154596312826234,0.5695863661625851,0.6149617997889366,0.016505994404603312,0.43041363383741493,0.999957097099539,811.3857487548277,500
4,0.5144767431657379,0.5698000106740329,0.6112847070408349,0.016459221517748684,0.43019998932596715,0.9999630547784005,819.0841165445697,500
5,0.5151341806470553,0.5696557770530624,0.6137330012497137,0.01649030838321142,0.43034422294693764,0.9999691900083585,813.9386041996368,500
6,0.5147038090735788,0.5697521475431186,0.6120983817976305,0.01646952658381584,0.43024785245688135,0.9999994754559876,817.3648448767427,500
7,0.5149957038027342,0.5696879969456738,0.6131877171355129,0.016483359077376754,0.43031200305432615,0.9999997359437209,815.0774695454853,500
8,0.5148010092368847,0.5697308323214199,0.612460863556375,0.01647412175994,0.43026916767858014,0.9999998839526433,816.6018922087871,500
9,0.5149308465720435,0.5697022892821961,0.6129454510355292,0.016480276783105614,0.43029771071780387,0.9999999477517351,815.5847648614096,500
10,0.5148442531948296,0.5697213358619204,0.6126222016279605,0.016476169489680295,0.4302786641380796,0.999999977523598,816.2628915643613,500
11,0.5149020020598251,0.5697086382728427,0.6128377491818233,0.016478907618195177,0.4302913617271573,0.9999999897121244,815.8105468214444,500
12,0.51486348783091,0.5697171086121189,0.6126939834693473,0.016477081043307744,0.4302828913878811,0.9999999954231036,816.1121802515198,500
13,0.5148891732101193,0.5697114605842017,0.6127898564631785,0.016478298996971,0.43028853941579825,0.9999999979645293,815.9109984698472,500
14,0.5148720431615565,0.5697152277547284,0.6127259146740667,0.01647748663227441,0.4302847722452716,0.9999999990946136,816.0451611262532,500
15,0.5148834673665084,0.5697127155669552,0.6127685570687074,0.016478028366954528,0.43028728443304476,0.999999999597327,815.9556826069279,500
16,0.5148758483860216,0.5697143910628182,0.6127401177280012,0.016477667058008228,0.4302856089371818,0.9999999998208953,816.0153554174694,500
17,0.5148809295757826,0.5697132736894526,0.6127590840607957,0.016477908011446277,0.43028672631054743,0.9999999999203406,815.9755580972086,500
18,0.5148775408571034,0.569714018897413,0.6127464350486204,0.016477747312636647,0.430285981102587,0.9999999999645692,816.002099145622,500
19,0.5148798008370512,0.5697135219155878,0.6127548707963691,0.016477854483181755,0.4302864780844122,0.9999999999842415,815.9843984208127,500
20,0.5148782936250482,0.5697138533627444,0.6127492448609793,0.01647778300896708,0.4302861466372556,0.9999999999929909,815.9962032091091,500
21,0.5148792988045945,0.5697136323176368,0.6127529968633767,0.016477830675755676,0.43028636768236317,0.9999999999968825,815.9883304087354,500
22,0.5148786284366362,0.5697137797362446,0.6127504945981889,0.016477798885987237,0.4302862202637554,0.9999999999986136,815.993580872744,500
23,0.5148790755139663,0.569713681421081,0.6127521633906161,0.01647782008694697,0.43028631857891897,0.9999999999993834,815.9900792620537,500
24,0.51487877735204,0.5697137469889149,0.6127510504496363,0.016477805947712774,0.43028625301108514,0.9999999999997258,815.9924145308763,500
25,0.5148789762002253,0.569713703260901,0.6127517926845786,0.016477815377345575,0.430286296739099,0.9999999999998781,815.9908571075639,500
26,0.5148788435856867,0.5697137324237274,0.6127512976779375,0.016477809088590843,0.43028626757627264,0.9999999999999458,815.9918957736434,500
27,0.5148789320281042,0.5697137129746572,0.6127516278044545,0.01647781328264348,0.4302862870253428,0.9999999999999758,815.9912030730366,500
28,0.514878873044664,0.5697137259455092,0.6127514076386036,0.0164778104855722,0.4302862740544908,0.9999999999999893,815.9916650442982,500
29,0.5148789123815134,0.5697137172950759,0.6127515544701582,0.016477812350976194,0.4302862827049241,0.9999999999999951,815.9913569494024,500
30,0.5148788861472389,0.5697137230641669,0.6127514565462117,0.016477811106912935,0.4302862769358331,0.9999999999999978,815.9915624220162,500
31,0.5148789036432296,0.5697137192166828,0.6127515218530067,0.01647781193659536,0.4302862807833172,0.9999999999999991,815.9914253895558,500
32,0.5148788919749177,0.5697137217826225,0.6127514782990247,0.016477811383268946,0.4302862782173775,0.9999999999999996,815.9915167783442,500
33,0.5148788997566718,0.5697137200713631,0.612751507345761,0.016477811752289764,0.4302862799286369,0.9999999999999998,815.9914558299292,500
34,0.5148788945669152,0.5697137212126253,0.6127514879741014,0.0164778115061848,0.4302862787873747,1.0,815.991496477247,500
35,0.5148788980280339,0.5697137204515017,0.6127515008933219,0.016477811670315506,0.4302862795484983,1.0,815.9914693690035,500
36,0.5148788957197672,0.5697137209591052,0.6127514922773196,0.016477811560854535,0.4302862790408948,1.0,815.991487447856,500
37,0.5148788972591813,0.5697137206205776,0.6127514980234475,0.016477811633855536,0.43028627937942243,1.0,815.991475390826,500
38,0.5148788962325254,0.5697137208463461,0.6127514941912774,0.016477811585170185,0.4302862791536539,1.0,815.9914834318216,500
39,0.514878896917216,0.5697137206957783,0.6127514967470032,0.01647781161763909,0.4302862793042217,1.0,815.9914780691729,500
40,0.5148788964605866,0.569713720796194,0.6127514950425551,0.01647781159598514,0.430286279203806,1.0,815.9914816455955,500
41,0.5148788967651189,0.5697137207292255,0.6127514961792747,0.01647781161042645,0.43028627927077445,1.0,815.991479260431,500
42,0.5148788965620223,0.5697137207738869,0.6127514954211811,0.016477811600795342,0.43028627922611307,1.0,815.9914808511292,500
43,0.5148788966974703,0.5697137207441012,0.6127514959267639,0.01647781160721847,0.4302862792558988,1.0,815.9914797902711,500
44,0.514878896607138,0.5697137207639669,0.612751495589584,0.016477811602934794,0.43028627923603313,1.0,815.9914804977717,500
45,0.5148788966673817,0.5697137207507186,0.6127514958144538,0.016477811605791634,0.4302862792492814,1.0,815.9914800259304,500
46,0.5148788966272044,0.5697137207595535,0.6127514956644851,0.016477811603886373,0.4302862792404465,1.0,815.9914803406076,500
47,0.5148788966539992,0.5697137207536613,0.6127514957645013,0.016477811605157013,0.43028627924633867,1.0,815.9914801307445,500
48,0.5148788966361293,0.5697137207575913,0.612751495697799,0.0164778116043096,0.4302862792424087,1.0,815.9914802707056,500
49,0.514878896648047,0.5697137207549705,0.6127514957422836,0.016477811604874756,0.4302862792450295,1.0,815.9914801773637,500
